"Stockbase Magento","Stockbase Magento"
"Here you find your Stockbase configuration, for setting this, go to:","Hier vind je de configuratie voor de 
Stockbase extensie, voor instellingen ga naar:"
"System > Configuration > Stockbase section","System > Configuration > Stockbase section"
"Stockbase configuration","Stockbase instellingen"
"Your settings","Jouw instellingen"
"Your Stockbase username", "Je Stockbase gebruikersnaam"
"Stockbase module enabled", "Stockbase extensie actief"
"Stockbase NOOS enabled", "Never-Out-Of-Stock actief"
"Stockbase image import enabled", "Image import actief"
"Stockbase EAN Field", "EAN veld"
"NOOS Cron Last runned on", "NOOS Cron laatste uitvoering op"
"Your credentials are NOT valid, please check your stockbase username/password", "Je account gegevens zijn niet geldig, controleer a.u.b. je Stockbase gebruikersnaam en/of je wachtwoord. "
"Your credentials are valid", "Je gegevens zijn geldig"
"Authentication status", "Authenticatie status"

"module_version", "Module versie"
"enabled_module", "Module actief"
"enabled_noos", "NOOS actief"
"enabled_image", "Afbeelding import actief"
"processed_images", "Aantal geimporteerde afbeeldingen"
"order_prefix", "Order voorvoegsel"
"username", "Gebruikersnaam"
"enviroment", "Omgeving"
"last_cron", "Laatste cron uitvoering"
"This order was send to stockbase.", "Deze order is verzonden naar Stockbase."
"production", "Productie"
"development", "Development"
"stockbase module status", "Stockbase Module Status"
"configuration name", "Configuratie naam"
"configuration value", "Configuratie waarde"
